sync_num,icg_timestamp,ecg_timestamp,time_diff_ms,elapsed_time_s,elapsed_time_min,icg_samples_between,ecg_samples_between,icg_sample_deviation,ecg_sample_deviation,,,
330,1761652204,1761652204,5.5,-19492.2,-324.87,391,400,-9,0,,,
332,1761652206,1761652206,7,-19490.2,-324.84,391,401,-9,1,,,
334,1761652208,1761652208,6,-19488.2,-324.8,391,399,-9,-1,,,
335,1761652209,1761652209,9,-19487.2,-324.79,391,400,-9,0,,,
337,1761652211,1761652211,10.5,-19485.2,-324.75,391,399,-9,-1,,,
347,1761652221,1761652221,10.5,-19475.2,-324.59,391,400,-9,0,,,
348,1761652222,1761652222,4.5,-19474.2,-324.57,391,399,-9,-1,,,
349,1761652223,1761652223,12.5,-19473.2,-324.55,391,400,-9,0,,,
351,1761652225,1761652225,11.5,-19471.2,-324.52,391,400,-9,0,,,
358,1761652232,1761652232,10.5,-19464.2,-324.4,391,398,-9,-2,,,
363,1761652237,1761652237,6,-19459.2,-324.32,391,400,-9,0,,,
366,1761652240,1761652240,10.5,-19456.2,-324.27,391,399,-9,-1,,,
369,1761652243,1761652243,8,-19453.2,-324.22,391,401,-9,1,,,
370,1761652244,1761652244,10,-19452.2,-324.2,391,399,-9,-1,,,
374,1761652248,1761652248,11.5,-19448.2,-324.14,391,399,-9,-1,,,
376,1761652250,1761652250,9,-19446.2,-324.1,391,399,-9,-1,,,
378,1761652252,1761652252,8.5,-19444.2,-324.07,391,396,-9,-4,,,
380,1761652254,1761652254,11,-19442.2,-324.04,391,399,-9,-1,,,
381,1761652255,1761652255,8.5,-19441.2,-324.02,391,398,-9,-2,,,
382,1761652256,1761652256,11.5,-19440.2,-324,391,399,-9,-1,,,
383,1761652257,1761652257,7.5,-19439.2,-323.99,391,397,-9,-3,,,
384,1761652258,1761652258,13.5,-19438.2,-323.97,391,401,-9,1,,,
385,1761652259,1761652259,6,-19437.2,-323.95,391,400,-9,0,,,
398,1761652272,1761652272,13.5,-19424.2,-323.74,391,400,-9,0,,,
399,1761652273,1761652273,6.5,-19423.2,-323.72,391,399,-9,-1,,,
401,1761652275,1761652275,8,-19421.2,-323.69,391,400,-9,0,,,
405,1761652279,1761652279,8.5,-19417.2,-323.62,391,401,-9,1,,,
412,1761652286,1761652286,3.5,-19410.2,-323.5,391,400,-9,0,,,
413,1761652287,1761652287,8,-19409.2,-323.49,391,400,-9,0,,,
417,1761652291,1761652291,8.5,-19405.2,-323.42,391,400,-9,0,,,
418,1761652292,1761652292,1.5,-19404.2,-323.4,391,398,-9,-2,,,
419,1761652293,1761652293,7.5,-19403.2,-323.39,391,400,-9,0,,,
423,1761652297,1761652297,11.5,-19399.1,-323.32,391,400,-9,0,,,
425,1761652299,1761652299,11.5,-19397.1,-323.29,391,400,-9,0,,,
426,1761652300,1761652300,6.5,-19396.2,-323.27,391,399,-9,-1,,,
433,1761652307,1761652307,8.5,-19389.1,-323.15,391,400,-9,0,,,
435,1761652309,1761652309,12,-19387.1,-323.12,391,399,-9,-1,,,
438,1761652312,1761652312,5,-19384.2,-323.07,391,400,-9,0,,,
441,1761652315,1761652315,11.5,-19381.1,-323.02,391,399,-9,-1,,,
443,1761652317,1761652317,9,-19379.1,-322.99,391,399,-9,-1,,,
444,1761652318,1761652318,6.5,-19378.1,-322.97,391,400,-9,0,,,
446,1761652320,1761652320,0,-19376.1,-322.94,391,397,-9,-3,,,
452,1761652326,1761652326,7.5,-19370.1,-322.84,391,397,-9,-3,,,
455,1761652329,1761652329,10.5,-19367.1,-322.79,391,399,-9,-1,,,
456,1761652330,1761652330,8,-19366.1,-322.77,391,399,-9,-1,,,
458,1761652332,1761652332,4.5,-19364.1,-322.74,391,399,-9,-1,,,
460,1761652334,1761652334,5,-19362.1,-322.7,391,400,-9,0,,,
461,1761652335,1761652335,9.5,-19361.1,-322.69,391,399,-9,-1,,,
463,1761652337,1761652337,14,-19359.1,-322.65,391,399,-9,-1,,,
467,1761652341,1761652341,11,-19355.1,-322.59,391,400,-9,0,,,
483,1761652357,1761652357,2.5,-19339.1,-322.32,391,399,-9,-1,,,
485,1761652359,1761652359,0.5,-19337.1,-322.29,391,400,-9,0,,,
487,1761652361,1761652361,1.5,-19335.1,-322.25,391,399,-9,-1,,,
490,1761652364,1761652364,3.5,-19332.1,-322.2,391,400,-9,0,,,
494,1761652368,1761652368,5,-19328.1,-322.14,391,396,-9,-4,,,
499,1761652373,1761652373,11.5,-19323.1,-322.05,391,399,-9,-1,,,
500,1761652374,1761652374,7,-19322.1,-322.04,391,399,-9,-1,,,
506,1761652380,1761652380,7,-19316.1,-321.94,391,400,-9,0,,,
511,1761652385,1761652385,12.5,-19311.1,-321.85,391,399,-9,-1,,,
513,1761652387,1761652387,11,-19309.1,-321.82,391,399,-9,-1,,,
514,1761652388,1761652388,10,-19308.1,-321.8,391,399,-9,-1,,,
515,1761652389,1761652389,13.5,-19307.1,-321.79,391,400,-9,0,,,
516,1761652390,1761652390,7.5,-19306.1,-321.77,391,400,-9,0,,,
517,1761652391,1761652391,15,-19305.1,-321.75,391,400,-9,0,,,
518,1761652392,1761652392,5,-19304.1,-321.74,391,399,-9,-1,,,
519,1761652393,1761652393,8.5,-19303.1,-321.72,391,397,-9,-3,,,
527,1761652401,1761652401,3,-19295.1,-321.59,391,399,-9,-1,,,
532,1761652406,1761652406,6.5,-19290.1,-321.5,391,398,-9,-2,,,
536,1761652410,1761652410,6,-19286.1,-321.44,391,398,-9,-2,,,
537,1761652411,1761652411,4.5,-19285.1,-321.42,391,400,-9,0,,,
542,1761652416,1761652416,5,-19280.1,-321.34,391,398,-9,-2,,,
546,1761652420,1761652420,9,-19276.1,-321.27,391,401,-9,1,,,
547,1761652421,1761652421,6,-19275.1,-321.25,391,400,-9,0,,,
548,1761652422,1761652422,9.5,-19274.1,-321.24,391,400,-9,0,,,
551,1761652425,1761652425,4,-19271.1,-321.19,391,398,-9,-2,,,
553,1761652427,1761652427,3,-19269.1,-321.15,391,400,-9,0,,,
556,1761652430,1761652430,8,-19266.1,-321.1,391,399,-9,-1,,,
558,1761652432,1761652432,9,-19264.1,-321.07,391,400,-9,0,,,
560,1761652434,1761652434,10,-19262.1,-321.04,391,400,-9,0,,,
561,1761652435,1761652435,4,-19261.1,-321.02,391,400,-9,0,,,
570,1761652444,1761652444,9,-19252.1,-320.87,391,397,-9,-3,,,
578,1761652452,1761652452,15.5,-19244.1,-320.73,391,400,-9,0,,,
593,1761652467,1761652467,13,-19229.1,-320.48,391,400,-9,0,,,
601,1761652475,1761652475,13,-19221.1,-320.35,391,400,-9,0,,,
604,1761652478,1761652478,5.5,-19218.1,-320.3,391,399,-9,-1,,,
605,1761652479,1761652479,12.5,-19217.1,-320.28,391,400,-9,0,,,
606,1761652480,1761652480,8.5,-19216.1,-320.27,391,400,-9,0,,,
616,1761652490,1761652490,5.5,-19206.1,-320.1,391,399,-9,-1,,,
618,1761652492,1761652492,6.5,-19204.1,-320.07,391,398,-9,-2,,,
619,1761652493,1761652493,13,-19203.1,-320.05,391,398,-9,-2,,,
620,1761652494,1761652494,5.5,-19202.1,-320.03,391,399,-9,-1,,,
621,1761652495,1761652495,9.5,-19201.1,-320.02,391,400,-9,0,,,
625,1761652499,1761652499,1.5,-19197.1,-319.95,391,399,-9,-1,,,
626,1761652500,1761652500,11,-19196.1,-319.93,391,399,-9,-1,,,
627,1761652501,1761652501,5.5,-19195.1,-319.92,391,400,-9,0,,,
630,1761652504,1761652504,4,-19192.1,-319.87,391,398,-9,-2,,,
631,1761652505,1761652505,2.5,-19191.1,-319.85,391,400,-9,0,,,
633,1761652507,1761652507,4.5,-19189.1,-319.82,391,400,-9,0,,,
635,1761652509,1761652509,2,-19187.1,-319.78,391,400,-9,0,,,
636,1761652510,1761652510,9,-19186.1,-319.77,391,400,-9,0,,,
639,1761652513,1761652513,5,-19183.1,-319.72,391,400,-9,0,,,
640,1761652514,1761652514,12,-19182.1,-319.7,391,401,-9,1,,,
641,1761652515,1761652515,3.5,-19181.1,-319.68,391,399,-9,-1,,,
645,1761652519,1761652519,4,-19177.1,-319.62,391,401,-9,1,,,
652,1761652526,1761652526,8.5,-19170.1,-319.5,391,400,-9,0,,,
654,1761652528,1761652528,11,-19168.1,-319.47,391,400,-9,0,,,
655,1761652529,1761652529,6,-19167.1,-319.45,391,400,-9,0,,,
657,1761652531,1761652531,5,-19165.1,-319.42,391,399,-9,-1,,,
659,1761652533,1761652533,5.5,-19163.1,-319.38,391,400,-9,0,,,
660,1761652534,1761652534,12,-19162.1,-319.37,391,399,-9,-1,,,
661,1761652535,1761652535,4,-19161.1,-319.35,391,401,-9,1,,,
668,1761652542,1761652542,11,-19154.1,-319.23,391,400,-9,0,,,
670,1761652544,1761652544,11,-19152.1,-319.2,391,398,-9,-2,,,
671,1761652545,1761652545,7.5,-19151.1,-319.18,391,398,-9,-2,,,
672,1761652546,1761652546,12.5,-19150.1,-319.17,391,400,-9,0,,,
673,1761652547,1761652547,3,-19149.1,-319.15,391,399,-9,-1,,,
675,1761652549,1761652549,4.5,-19147.1,-319.12,391,398,-9,-2,,,
681,1761652555,1761652555,9.5,-19141.1,-319.02,391,401,-9,1,,,
682,1761652556,1761652556,12,-19140.1,-319,391,400,-9,0,,,
684,1761652558,1761652558,12,-19138.1,-318.97,391,400,-9,0,,,
686,1761652560,1761652560,11,-19136.1,-318.93,391,400,-9,0,,,
687,1761652561,1761652561,7.5,-19135.1,-318.92,391,400,-9,0,,,
690,1761652564,1761652564,11,-19132,-318.87,391,400,-9,0,,,
691,1761652565,1761652565,7.5,-19131.1,-318.85,391,400,-9,0,,,
696,1761652570,1761652570,9.5,-19126,-318.77,391,399,-9,-1,,,
702,1761652576,1761652576,9,-19120,-318.67,391,400,-9,0,,,
703,1761652577,1761652577,9,-19119,-318.65,391,400,-9,0,,,
706,1761652580,1761652580,2,-19116.1,-318.6,391,399,-9,-1,,,
709,1761652583,1761652583,6,-19113,-318.55,391,400,-9,0,,,
711,1761652585,1761652585,9,-19111,-318.52,391,399,-9,-1,,,
714,1761652588,1761652588,1.5,-19108,-318.47,391,399,-9,-1,,,
717,1761652591,1761652591,7.5,-19105,-318.42,391,399,-9,-1,,,
721,1761652595,1761652595,9.5,-19101,-318.35,391,398,-9,-2,,,
730,1761652604,1761652604,5.5,-19092,-318.2,391,400,-9,0,,,
731,1761652605,1761652605,9,-19091,-318.18,391,398,-9,-2,,,
737,1761652611,1761652611,5.5,-19085,-318.08,391,398,-9,-2,,,
739,1761652613,1761652613,3,-19083,-318.05,391,400,-9,0,,,
741,1761652615,1761652615,6.5,-19081,-318.02,391,398,-9,-2,,,
743,1761652617,1761652617,5,-19079,-317.98,391,399,-9,-1,,,
745,1761652619,1761652619,5.5,-19077,-317.95,391,400,-9,0,,,
748,1761652622,1761652622,13.5,-19074,-317.9,391,398,-9,-2,,,
749,1761652623,1761652623,9,-19073,-317.88,391,400,-9,0,,,
753,1761652627,1761652627,8.5,-19069,-317.82,391,399,-9,-1,,,
756,1761652630,1761652630,10.5,-19066,-317.77,391,400,-9,0,,,
760,1761652634,1761652634,13,-19062,-317.7,391,399,-9,-1,,,
766,1761652640,1761652640,13,-19056,-317.6,391,400,-9,0,,,
771,1761652645,1761652645,2.5,-19051,-317.52,391,398,-9,-2,,,
776,1761652650,1761652650,11.5,-19046,-317.43,391,397,-9,-3,,,
778,1761652652,1761652652,3,-19044,-317.4,391,400,-9,0,,,
779,1761652653,1761652653,4.5,-19043,-317.38,391,399,-9,-1,,,
780,1761652654,1761652654,3,-19042,-317.37,391,399,-9,-1,,,
781,1761652655,1761652655,11,-19041,-317.35,391,400,-9,0,,,
782,1761652656,1761652656,0.5,-19040,-317.33,391,399,-9,-1,,,
783,1761652657,1761652657,9.5,-19039,-317.32,391,400,-9,0,,,
784,1761652658,1761652658,5,-19038,-317.3,391,400,-9,0,,,
787,1761652661,1761652661,6.5,-19035,-317.25,391,400,-9,0,,,
793,1761652667,1761652667,11,-19029,-317.15,391,400,-9,0,,,
796,1761652670,1761652670,1.5,-19026,-317.1,391,398,-9,-2,,,
797,1761652671,1761652671,11.5,-19025,-317.08,391,400,-9,0,,,
798,1761652672,1761652672,5,-19024,-317.07,391,397,-9,-3,,,
799,1761652673,1761652673,12.5,-19023,-317.05,391,401,-9,1,,,
800,1761652674,1761652674,5,-19022,-317.03,391,399,-9,-1,,,
801,1761652675,1761652675,8.5,-19021,-317.02,391,400,-9,0,,,
805,1761652679,1761652679,7,-19017,-316.95,391,400,-9,0,,,
813,1761652687,1761652687,9,-19009,-316.82,391,400,-9,0,,,
817,1761652691,1761652691,9,-19005,-316.75,391,400,-9,0,,,
819,1761652693,1761652693,10,-19003,-316.72,391,400,-9,0,,,
824,1761652698,1761652698,5.5,-18998,-316.63,391,400,-9,0,,,
825,1761652699,1761652699,9,-18997,-316.62,391,401,-9,1,,,
826,1761652700,1761652700,1.5,-18996,-316.6,391,399,-9,-1,,,
828,1761652702,1761652702,4,-18994,-316.57,391,400,-9,0,,,
833,1761652707,1761652707,11.5,-18989,-316.48,391,399,-9,-1,,,
836,1761652710,1761652710,8,-18986,-316.43,391,399,-9,-1,,,
840,1761652714,1761652714,6.5,-18982,-316.37,391,400,-9,0,,,
842,1761652716,1761652716,10,-18980,-316.33,391,400,-9,0,,,
845,1761652719,1761652719,10,-18977,-316.28,391,400,-9,0,,,
846,1761652720,1761652720,8,-18976,-316.27,391,400,-9,0,,,
847,1761652721,1761652721,9,-18975,-316.25,391,399,-9,-1,,,
849,1761652723,1761652723,10.5,-18973,-316.22,391,399,-9,-1,,,
850,1761652724,1761652724,2,-18972,-316.2,391,399,-9,-1,,,
852,1761652726,1761652726,9.5,-18970,-316.17,391,400,-9,0,,,
855,1761652729,1761652729,13,-18967,-316.12,391,400,-9,0,,,
856,1761652730,1761652730,10.5,-18966,-316.1,391,400,-9,0,,,
857,1761652731,1761652731,16,-18965,-316.08,391,398,-9,-2,,,
858,1761652732,1761652732,10,-18964,-316.07,391,401,-9,1,,,
860,1761652734,1761652734,6,-18962,-316.03,391,401,-9,1,,,
867,1761652741,1761652741,2.5,-18955,-315.92,391,400,-9,0,,,
868,1761652742,1761652742,8.5,-18954,-315.9,391,399,-9,-1,,,
869,1761652743,1761652743,5,-18953,-315.88,391,399,-9,-1,,,
872,1761652746,1761652746,7.5,-18950,-315.83,391,400,-9,0,,,
873,1761652747,1761652747,4,-18949,-315.82,391,399,-9,-1,,,
874,1761652748,1761652748,11.5,-18948,-315.8,391,399,-9,-1,,,
875,1761652749,1761652749,6,-18947,-315.78,391,401,-9,1,,,
877,1761652751,1761652751,4,-18945,-315.75,391,400,-9,0,,,
880,1761652754,1761652754,10.5,-18942,-315.7,391,400,-9,0,,,
887,1761652761,1761652761,6.5,-18935,-315.58,391,400,-9,0,,,
889,1761652763,1761652763,4.5,-18933,-315.55,391,400,-9,0,,,
892,1761652766,1761652766,10,-18930,-315.5,391,398,-9,-2,,,
900,1761652774,1761652774,9.5,-18922,-315.37,391,399,-9,-1,,,
901,1761652775,1761652775,4.5,-18921,-315.35,391,398,-9,-2,,,
906,1761652780,1761652780,10,-18916,-315.27,391,400,-9,0,,,
910,1761652784,1761652784,13,-18912,-315.2,391,399,-9,-1,,,
920,1761652794,1761652794,10,-18902,-315.03,391,400,-9,0,,,
928,1761652802,1761652802,9,-18894,-314.9,391,399,-9,-1,,,
930,1761652804,1761652804,9.5,-18892,-314.87,391,400,-9,0,,,
932,1761652806,1761652806,12,-18890,-314.83,391,400,-9,0,,,
934,1761652808,1761652808,11,-18888,-314.8,391,401,-9,1,,,
939,1761652813,1761652813,2,-18883,-314.72,391,399,-9,-1,,,
940,1761652814,1761652814,9,-18882,-314.7,391,399,-9,-1,,,
941,1761652815,1761652815,3,-18881,-314.68,391,400,-9,0,,,
942,1761652816,1761652816,12,-18879.9,-314.67,391,399,-9,-1,,,
947,1761652821,1761652821,8,-18875,-314.58,391,400,-9,0,,,
948,1761652822,1761652822,11.5,-18873.9,-314.57,391,400,-9,0,,,
951,1761652825,1761652825,6,-18871,-314.52,391,400,-9,0,,,
956,1761652830,1761652830,11,-18865.9,-314.43,391,399,-9,-1,,,
957,1761652831,1761652831,8.5,-18864.9,-314.42,391,399,-9,-1,,,
958,1761652832,1761652832,10.5,-18863.9,-314.4,391,398,-9,-2,,,
959,1761652833,1761652833,6,-18862.9,-314.38,391,399,-9,-1,,,
961,1761652835,1761652835,4,-18860.9,-314.35,391,399,-9,-1,,,
963,1761652837,1761652837,7.5,-18858.9,-314.32,391,400,-9,0,,,
964,1761652838,1761652838,12,-18857.9,-314.3,391,399,-9,-1,,,
969,1761652843,1761652843,6,-18852.9,-314.22,391,399,-9,-1,,,
973,1761652847,1761652847,7,-18848.9,-314.15,391,399,-9,-1,,,
975,1761652849,1761652849,7,-18846.9,-314.12,391,399,-9,-1,,,
976,1761652850,1761652850,14,-18845.9,-314.1,391,400,-9,0,,,
978,1761652852,1761652852,14,-18843.9,-314.07,391,400,-9,0,,,
983,1761652857,1761652857,8,-18838.9,-313.98,391,400,-9,0,,,
985,1761652859,1761652859,8,-18836.9,-313.95,391,400,-9,0,,,
986,1761652860,1761652860,5.5,-18835.9,-313.93,391,400,-9,0,,,
998,1761652872,1761652872,2.5,-18823.9,-313.73,391,400,-9,0,,,
1000,1761652874,1761652874,5,-18821.9,-313.7,391,400,-9,0,,,
1006,1761652880,1761652880,3.5,-18815.9,-313.6,391,400,-9,0,,,
1007,1761652881,1761652881,11.5,-18814.9,-313.58,391,398,-9,-2,,,
1018,1761652892,1761652892,8,-18803.9,-313.4,391,400,-9,0,,,
1020,1761652894,1761652894,5.5,-18801.9,-313.37,391,400,-9,0,,,
1023,1761652897,1761652897,13,-18798.9,-313.32,391,401,-9,1,,,
1024,1761652898,1761652898,5.5,-18797.9,-313.3,391,399,-9,-1,,,
1025,1761652899,1761652899,11.5,-18796.9,-313.28,391,399,-9,-1,,,
1027,1761652901,1761652901,13.5,-18794.9,-313.25,391,400,-9,0,,,
1033,1761652907,1761652907,9.5,-18788.9,-313.15,391,400,-9,0,,,
1034,1761652908,1761652908,4.5,-18787.9,-313.13,391,400,-9,0,,,
1035,1761652909,1761652909,8.5,-18786.9,-313.12,391,400,-9,0,,,
1038,1761652912,1761652912,5.5,-18783.9,-313.07,391,401,-9,1,,,
1041,1761652915,1761652915,10,-18780.9,-313.02,391,400,-9,0,,,
1044,1761652918,1761652918,2.5,-18777.9,-312.97,391,399,-9,-1,,,
1046,1761652920,1761652920,4.5,-18775.9,-312.93,391,399,-9,-1,,,
1048,1761652922,1761652922,6.5,-18773.9,-312.9,391,399,-9,-1,,,
1051,1761652925,1761652925,12.5,-18770.9,-312.85,391,400,-9,0,,,
1057,1761652931,1761652931,5,-18764.9,-312.75,391,400,-9,0,,,
1062,1761652936,1761652936,2,-18759.9,-312.67,391,398,-9,-2,,,
1064,1761652938,1761652938,3.5,-18757.9,-312.63,391,400,-9,0,,,
1070,1761652944,1761652944,5.5,-18751.9,-312.53,391,401,-9,1,,,
1074,1761652948,1761652948,6,-18747.9,-312.47,391,400,-9,0,,,
1077,1761652951,1761652951,12,-18744.9,-312.42,391,400,-9,0,,,
1080,1761652954,1761652954,14.5,-18741.9,-312.36,391,399,-9,-1,,,
1081,1761652955,1761652955,7,-18740.9,-312.35,391,399,-9,-1,,,
1086,1761652960,1761652960,13,-18735.9,-312.26,391,400,-9,0,,,
1087,1761652961,1761652961,9,-18734.9,-312.25,391,400,-9,0,,,
1089,1761652963,1761652963,7,-18732.9,-312.22,391,397,-9,-3,,,
1094,1761652968,1761652968,11,-18727.9,-312.13,391,399,-9,-1,,,
1100,1761652974,1761652974,2.5,-18721.9,-312.03,391,399,-9,-1,,,
1103,1761652977,1761652977,5.5,-18718.9,-311.98,391,400,-9,0,,,
1105,1761652979,1761652979,7,-18716.9,-311.95,391,399,-9,-1,,,
1107,1761652981,1761652981,6.5,-18714.9,-311.91,391,399,-9,-1,,,
1108,1761652982,1761652982,10,-18713.9,-311.9,391,400,-9,0,,,
1109,1761652983,1761652983,5.5,-18712.9,-311.88,391,399,-9,-1,,,
1112,1761652986,1761652986,12.5,-18709.9,-311.83,391,400,-9,0,,,
1113,1761652987,1761652987,9,-18708.9,-311.81,391,400,-9,0,,,
1116,1761652990,1761652990,12,-18705.9,-311.76,391,399,-9,-1,,,
1117,1761652991,1761652991,6,-18704.9,-311.75,391,399,-9,-1,,,
1118,1761652992,1761652992,13.5,-18703.9,-311.73,391,400,-9,0,,,
1119,1761652993,1761652993,7.5,-18702.9,-311.71,391,401,-9,1,,,
1122,1761652996,1761652996,14.5,-18699.9,-311.66,391,399,-9,-1,,,
1130,1761653004,1761653004,11.5,-18691.9,-311.53,391,399,-9,-1,,,
1131,1761653005,1761653005,4.5,-18690.9,-311.51,391,400,-9,0,,,
1132,1761653006,1761653006,11.5,-18689.9,-311.5,391,400,-9,0,,,
1136,1761653010,1761653010,10,-18685.9,-311.43,391,398,-9,-2,,,
1138,1761653012,1761653012,10.5,-18683.9,-311.4,391,399,-9,-1,,,
1139,1761653013,1761653013,8.5,-18682.9,-311.38,391,400,-9,0,,,
1140,1761653014,1761653014,13,-18681.9,-311.36,391,399,-9,-1,,,
1142,1761653016,1761653016,12,-18679.9,-311.33,391,399,-9,-1,,,
1151,1761653025,1761653025,8,-18670.9,-311.18,391,400,-9,0,,,
1160,1761653034,1761653034,9,-18661.9,-311.03,391,400,-9,0,,,
1161,1761653035,1761653035,5.5,-18660.9,-311.01,391,399,-9,-1,,,
1162,1761653036,1761653036,8,-18659.9,-311,391,398,-9,-2,,,
1167,1761653041,1761653041,5.5,-18654.9,-310.91,391,399,-9,-1,,,
1171,1761653045,1761653045,7.5,-18650.9,-310.85,391,401,-9,1,,,
1172,1761653046,1761653046,10,-18649.9,-310.83,391,400,-9,0,,,
1173,1761653047,1761653047,2.5,-18648.9,-310.81,391,399,-9,-1,,,
1177,1761653051,1761653051,5,-18644.9,-310.75,391,400,-9,0,,,
1178,1761653052,1761653052,11,-18643.9,-310.73,391,400,-9,0,,,
1180,1761653054,1761653054,10.5,-18641.9,-310.7,391,400,-9,0,,,
1183,1761653057,1761653057,8.5,-18638.9,-310.65,391,399,-9,-1,,,
1185,1761653059,1761653059,3.5,-18636.9,-310.61,391,398,-9,-2,,,
1187,1761653061,1761653061,3,-18634.9,-310.58,391,399,-9,-1,,,
1188,1761653062,1761653062,14.5,-18633.9,-310.56,391,399,-9,-1,,,
1200,1761653074,1761653074,10,-18621.9,-310.36,391,400,-9,0,,,
1203,1761653077,1761653077,3,-18618.9,-310.31,391,400,-9,0,,,
1212,1761653086,1761653086,8.5,-18609.9,-310.16,391,401,-9,1,,,
1213,1761653087,1761653087,2,-18608.9,-310.15,391,400,-9,0,,,
1219,1761653093,1761653093,3,-18602.9,-310.05,391,400,-9,0,,,
1221,1761653095,1761653095,7,-18600.9,-310.01,391,400,-9,0,,,
1224,1761653098,1761653098,8.5,-18597.9,-309.96,391,401,-9,1,,,
1227,1761653101,1761653101,3.5,-18594.9,-309.91,391,398,-9,-2,,,
1243,1761653117,1761653117,5,-18578.8,-309.65,391,398,-9,-2,,,
1246,1761653120,1761653120,10.5,-18575.8,-309.6,391,399,-9,-1,,,
1247,1761653121,1761653121,2,-18574.8,-309.58,391,400,-9,0,,,
1252,1761653126,1761653126,8.5,-18569.8,-309.5,391,399,-9,-1,,,
1255,1761653129,1761653129,2,-18566.8,-309.45,391,399,-9,-1,,,
1256,1761653130,1761653130,8,-18565.8,-309.43,391,399,-9,-1,,,
1260,1761653134,1761653134,10,-18561.8,-309.36,391,399,-9,-1,,,
1264,1761653138,1761653138,12.5,-18557.8,-309.3,391,401,-9,1,,,
1267,1761653141,1761653141,2.5,-18554.8,-309.25,391,399,-9,-1,,,
1269,1761653143,1761653143,14,-18552.8,-309.21,391,399,-9,-1,,,
1277,1761653151,1761653151,13.5,-18544.8,-309.08,391,400,-9,0,,,
1278,1761653152,1761653152,7,-18543.8,-309.06,391,398,-9,-2,,,
1280,1761653154,1761653154,9.5,-18541.8,-309.03,391,400,-9,0,,,
1282,1761653156,1761653156,6,-18539.8,-309,391,399,-9,-1,,,
1284,1761653158,1761653158,7,-18537.8,-308.96,391,399,-9,-1,,,
1288,1761653162,1761653162,9.5,-18533.8,-308.9,391,397,-9,-3,,,
1292,1761653166,1761653166,8,-18529.8,-308.83,391,400,-9,0,,,
1294,1761653168,1761653168,8,-18527.8,-308.8,391,399,-9,-1,,,
1302,1761653176,1761653176,10,-18519.8,-308.66,391,400,-9,0,,,
1307,1761653181,1761653181,5.5,-18514.8,-308.58,391,399,-9,-1,,,
1309,1761653183,1761653183,6.5,-18512.8,-308.55,391,399,-9,-1,,,
1314,1761653188,1761653188,7.5,-18507.8,-308.46,391,400,-9,0,,,
1317,1761653191,1761653191,2.5,-18504.8,-308.41,391,398,-9,-2,,,
1320,1761653194,1761653194,12,-18501.8,-308.36,391,399,-9,-1,,,
1324,1761653198,1761653198,9.5,-18497.8,-308.3,391,399,-9,-1,,,
1326,1761653200,1761653200,9.5,-18495.8,-308.26,391,400,-9,0,,,
1331,1761653205,1761653205,10,-18490.8,-308.18,391,400,-9,0,,,
1334,1761653208,1761653208,12,-18487.8,-308.13,391,397,-9,-3,,,
1336,1761653210,1761653210,15.5,-18485.8,-308.1,391,400,-9,0,,,
1348,1761653222,1761653222,3,-18473.8,-307.9,391,400,-9,0,,,
1357,1761653231,1761653231,11.5,-18464.8,-307.75,391,400,-9,0,,,
1359,1761653233,1761653233,14,-18462.8,-307.71,391,401,-9,1,,,
1362,1761653236,1761653236,6,-18459.8,-307.66,391,399,-9,-1,,,
1368,1761653242,1761653242,11,-18453.8,-307.56,391,399,-9,-1,,,
1371,1761653245,1761653245,5.5,-18450.8,-307.51,391,399,-9,-1,,,
1374,1761653248,1761653248,16.5,-18447.8,-307.46,391,400,-9,0,,,
1385,1761653259,1761653259,10.5,-18436.8,-307.28,391,397,-9,-3,,,
1387,1761653261,1761653261,5,-18434.8,-307.25,391,398,-9,-2,,,
1388,1761653262,1761653262,2.5,-18433.8,-307.23,391,400,-9,0,,,
1406,1761653280,1761653280,3,-18415.8,-306.93,391,399,-9,-1,,,
1407,1761653281,1761653281,10.5,-18414.8,-306.91,391,400,-9,0,,,
1408,1761653282,1761653282,4.5,-18413.8,-306.9,391,400,-9,0,,,
1411,1761653285,1761653285,7.5,-18410.8,-306.85,391,398,-9,-2,,,
1413,1761653287,1761653287,8.5,-18408.8,-306.81,391,400,-9,0,,,
1417,1761653291,1761653291,10.5,-18404.8,-306.75,391,399,-9,-1,,,
