sync_num,icg_timestamp,ecg_timestamp,time_diff_ms,elapsed_time_s,elapsed_time_min,icg_samples_between,ecg_samples_between,icg_sample_deviation,ecg_sample_deviation
1373,1761645006.843000,1761645006.839500,3.500,-18434.8,-307.25,392,401,-8,+1
1374,1761645007.844500,1761645007.842000,2.500,-18433.8,-307.23,389,400,-11,+0
1375,1761645008.846000,1761645008.840000,6.000,-18432.8,-307.21,390,400,-10,+0
1376,1761645009.845500,1761645009.842000,3.500,-18431.8,-307.20,391,400,-9,+0
1377,1761645010.847000,1761645010.841500,5.500,-18430.8,-307.18,389,399,-11,-1
1378,1761645011.846000,1761645011.843000,3.000,-18429.8,-307.16,391,400,-9,+0
1379,1761645012.849000,1761645012.843500,5.500,-18428.8,-307.15,390,400,-10,+0
1380,1761645013.849500,1761645013.844000,5.500,-18427.8,-307.13,390,400,-10,+0
1381,1761645014.847500,1761645014.843000,4.500,-18426.8,-307.11,391,399,-9,-1
1382,1761645015.849500,1761645015.843500,6.000,-18425.8,-307.10,390,400,-10,+0
1383,1761645016.850000,1761645016.843000,7.000,-18424.8,-307.08,390,400,-10,+0
1384,1761645017.850500,1761645017.844500,6.000,-18423.8,-307.06,392,400,-8,+0
1385,1761645018.851000,1761645018.844000,7.000,-18422.8,-307.05,391,401,-9,+1
1386,1761645019.849500,1761645019.847000,2.500,-18421.8,-307.03,392,400,-8,+0
1387,1761645020.850000,1761645020.845000,5.000,-18420.8,-307.01,390,399,-10,-1
1388,1761645021.851500,1761645021.845500,6.000,-18419.8,-307.00,393,399,-7,-1
1389,1761645022.853500,1761645022.845000,8.500,-18418.8,-306.98,392,401,-8,+1
1390,1761645023.853500,1761645023.849000,4.500,-18417.8,-306.96,393,400,-7,+0
1391,1761645024.855500,1761645024.848000,7.500,-18416.8,-306.95,388,400,-12,+0
1392,1761645025.858500,1761645025.849000,9.500,-18415.8,-306.93,389,400,-11,+0
1393,1761645026.856500,1761645026.847000,9.500,-18414.8,-306.91,389,399,-11,-1
1394,1761645027.855000,1761645027.847500,7.500,-18413.8,-306.90,391,400,-9,+0
1395,1761645028.855500,1761645028.847500,8.000,-18412.8,-306.88,390,401,-10,+1
1396,1761645029.858500,1761645029.849500,9.000,-18411.8,-306.86,390,400,-10,+0
1397,1761645030.853000,1761645030.850000,3.000,-18410.8,-306.85,393,400,-7,+0
1398,1761645031.855000,1761645031.850500,4.500,-18409.8,-306.83,392,400,-8,+0
1399,1761645032.854000,1761645032.851000,3.000,-18408.8,-306.81,390,401,-10,+1
1400,1761645033.853500,1761645033.851500,2.000,-18407.8,-306.80,390,399,-10,-1
1401,1761645034.856000,1761645034.851000,5.000,-18406.8,-306.78,393,400,-7,+0
1402,1761645035.855000,1761645035.852000,3.000,-18405.8,-306.76,394,400,-6,+0
1403,1761645036.859000,1761645036.853000,6.000,-18404.8,-306.75,390,400,-10,+0
1404,1761645037.858500,1761645037.852000,6.500,-18403.8,-306.73,391,399,-9,-1
1405,1761645038.860000,1761645038.856000,4.000,-18402.8,-306.71,390,400,-10,+0
1406,1761645039.858000,1761645039.855000,3.000,-18401.8,-306.70,393,400,-7,+0
1407,1761645040.862000,1761645040.855500,6.500,-18400.8,-306.68,389,400,-11,+0
1408,1761645041.861500,1761645041.853500,8.000,-18399.8,-306.66,391,400,-9,+0
1409,1761645042.862000,1761645042.854000,8.000,-18398.8,-306.65,395,401,-5,+1
1410,1761645043.859000,1761645043.857000,2.000,-18397.8,-306.63,393,400,-7,+0
1411,1761645044.863000,1761645044.858500,4.500,-18396.8,-306.61,393,400,-7,+0
1412,1761645045.861000,1761645045.856500,4.500,-18395.8,-306.60,392,400,-8,+0
1413,1761645046.864000,1761645046.858000,6.000,-18394.8,-306.58,391,399,-9,-1
1414,1761645047.866000,1761645047.857500,8.500,-18393.8,-306.56,389,400,-11,+0
1415,1761645048.866500,1761645048.855500,11.000,-18392.8,-306.55,389,400,-11,+0
1416,1761645049.867000,1761645049.858500,8.500,-18391.8,-306.53,391,399,-9,-1
1417,1761645050.866000,1761645050.860000,6.000,-18390.8,-306.51,391,399,-9,-1
1418,1761645051.865000,1761645051.860500,4.500,-18389.8,-306.50,392,401,-8,+1
1419,1761645052.866500,1761645052.861000,5.500,-18388.8,-306.48,391,400,-9,+0
1420,1761645053.867000,1761645053.862500,4.500,-18387.8,-306.46,393,400,-7,+0
1421,1761645054.867500,1761645054.860500,7.000,-18386.8,-306.45,392,400,-8,+0
1422,1761645055.869000,1761645055.862000,7.000,-18385.8,-306.43,390,400,-10,+0
1423,1761645056.871000,1761645056.860000,11.000,-18384.8,-306.41,391,400,-9,+0
1424,1761645057.871500,1761645057.860500,11.000,-18383.8,-306.40,391,401,-9,+1
1425,1761645058.869500,1761645058.863500,6.000,-18382.8,-306.38,391,399,-9,-1
1426,1761645059.869500,1761645059.864000,5.500,-18381.8,-306.36,391,398,-9,-2
1427,1761645060.869000,1761645060.863000,6.000,-18380.8,-306.35,391,398,-9,-2
1428,1761645061.868000,1761645061.862500,5.500,-18379.8,-306.33,391,399,-9,-1
1429,1761645062.870000,1761645062.864000,6.000,-18378.8,-306.31,391,401,-9,+1
1430,1761645063.871500,1761645063.867000,4.500,-18377.8,-306.30,391,400,-9,+0
1431,1761645064.871000,1761645064.867500,3.500,-18376.8,-306.28,392,400,-8,+0
1432,1761645065.870500,1761645065.867000,3.500,-18375.8,-306.26,392,400,-8,+0
1433,1761645066.871000,1761645066.867500,3.500,-18374.8,-306.25,391,399,-9,-1
1434,1761645067.870500,1761645067.865500,5.000,-18373.8,-306.23,390,400,-10,+0
1435,1761645068.872000,1761645068.866000,6.000,-18372.8,-306.21,393,400,-7,+0
1436,1761645069.874000,1761645069.866500,7.500,-18371.8,-306.20,393,400,-7,+0
1437,1761645070.871000,1761645070.864500,6.500,-18370.8,-306.18,394,399,-6,-1
1438,1761645071.871500,1761645071.867500,4.000,-18369.8,-306.16,392,398,-8,-2
1439,1761645072.873500,1761645072.868000,5.500,-18368.8,-306.15,391,400,-9,+0
1440,1761645073.871500,1761645073.868500,3.000,-18367.8,-306.13,391,400,-9,+0
1441,1761645074.877000,1761645074.866500,10.500,-18366.8,-306.11,390,399,-10,-1
1442,1761645075.872500,1761645075.868000,4.500,-18365.8,-306.10,392,400,-8,+0
1443,1761645076.876500,1761645076.867000,9.500,-18364.8,-306.08,391,401,-9,+1
1444,1761645077.877500,1761645077.870500,7.000,-18363.8,-306.06,391,400,-9,+0
1445,1761645078.876500,1761645078.869500,7.000,-18362.8,-306.05,392,399,-8,-1
1446,1761645079.875500,1761645079.869500,6.000,-18361.8,-306.03,392,400,-8,+0
1447,1761645080.877500,1761645080.871500,6.000,-18360.8,-306.01,392,398,-8,-2
1448,1761645081.878000,1761645081.870500,7.500,-18359.8,-306.00,388,399,-12,-1
1449,1761645082.878500,1761645082.870000,8.500,-18358.8,-305.98,390,401,-10,+1
1450,1761645083.878500,1761645083.873000,5.500,-18357.8,-305.96,391,400,-9,+0
1451,1761645084.882500,1761645084.873500,9.000,-18356.8,-305.95,390,398,-10,-2
1452,1761645085.876500,1761645085.871500,5.000,-18355.8,-305.93,390,400,-10,+0
1453,1761645086.879000,1761645086.873500,5.500,-18354.8,-305.91,390,400,-10,+0
1454,1761645087.876000,1761645087.871500,4.500,-18353.8,-305.90,392,401,-8,+1
1455,1761645088.881500,1761645088.874500,7.000,-18352.8,-305.88,391,400,-9,+0
1456,1761645089.877000,1761645089.874000,3.000,-18351.8,-305.86,391,398,-9,-2
1457,1761645090.879000,1761645090.874500,4.500,-18350.8,-305.85,390,400,-10,+0
1458,1761645091.880500,1761645091.874000,6.500,-18349.8,-305.83,391,400,-9,+0
1459,1761645092.880000,1761645092.875500,4.500,-18348.8,-305.81,391,399,-9,-1
1460,1761645093.883000,1761645093.877000,6.000,-18347.8,-305.80,389,399,-11,-1
1461,1761645094.882500,1761645094.876500,6.000,-18346.8,-305.78,391,400,-9,+0
1462,1761645095.880500,1761645095.877000,3.500,-18345.8,-305.76,389,400,-11,+0
1463,1761645096.882500,1761645096.877500,5.000,-18344.8,-305.75,389,400,-11,+0
1464,1761645097.883000,1761645097.877000,6.000,-18343.8,-305.73,390,401,-10,+1
1465,1761645098.883500,1761645098.878500,5.000,-18342.8,-305.71,390,400,-10,+0
1466,1761645099.885000,1761645099.880000,5.000,-18341.8,-305.70,390,399,-10,-1
1467,1761645100.885500,1761645100.878500,7.000,-18340.8,-305.68,389,400,-11,+0
1468,1761645101.887000,1761645101.880000,7.000,-18339.8,-305.66,389,400,-11,+0
1469,1761645102.886500,1761645102.878500,8.000,-18338.8,-305.65,389,400,-11,+0
1470,1761645103.884500,1761645103.880000,4.500,-18337.8,-305.63,390,401,-10,+1
1471,1761645104.886000,1761645104.881500,4.500,-18336.8,-305.61,391,399,-9,-1
1472,1761645105.885000,1761645105.880500,4.500,-18335.8,-305.60,391,399,-9,-1
1473,1761645106.889000,1761645106.882000,7.000,-18334.8,-305.58,389,400,-11,+0
1474,1761645107.889500,1761645107.880500,9.000,-18333.8,-305.56,392,400,-8,+0
1475,1761645108.886500,1761645108.880500,6.000,-18332.8,-305.55,391,400,-9,+0
1476,1761645109.884500,1761645109.882000,2.500,-18331.8,-305.53,391,401,-9,+1
1477,1761645110.887000,1761645110.885000,2.000,-18330.8,-305.51,391,400,-9,+0
1478,1761645111.888500,1761645111.883000,5.500,-18329.8,-305.50,389,400,-11,+0
1479,1761645112.887500,1761645112.884500,3.000,-18328.8,-305.48,392,399,-8,-1
1480,1761645113.888000,1761645113.885000,3.000,-18327.8,-305.46,391,400,-9,+0
1481,1761645114.888500,1761645114.884000,4.500,-18326.8,-305.45,393,400,-7,+0
1482,1761645115.888000,1761645115.885000,3.000,-18325.8,-305.43,391,400,-9,+0
1483,1761645116.889500,1761645116.887000,2.500,-18324.8,-305.41,392,400,-8,+0
1484,1761645117.888500,1761645117.886500,2.000,-18323.8,-305.40,392,400,-8,+0
1485,1761645118.891500,1761645118.885500,6.000,-18322.8,-305.38,393,400,-7,+0
1486,1761645119.889500,1761645119.884500,5.000,-18321.8,-305.36,392,400,-8,+0
1487,1761645120.890000,1761645120.885500,4.500,-18320.8,-305.35,391,400,-9,+0
1488,1761645121.890500,1761645121.885000,5.500,-18319.8,-305.33,390,400,-10,+0
1489,1761645122.892000,1761645122.885500,6.500,-18318.8,-305.31,390,400,-10,+0
1490,1761645123.890000,1761645123.887500,2.500,-18317.8,-305.30,390,400,-10,+0
1491,1761645124.893000,1761645124.888000,5.000,-18316.8,-305.28,390,400,-10,+0
1492,1761645125.893500,1761645125.887500,6.000,-18315.8,-305.26,392,400,-8,+0
1493,1761645126.894000,1761645126.888000,6.000,-18314.8,-305.25,389,400,-11,+0
1494,1761645127.892000,1761645127.887500,4.500,-18313.8,-305.23,391,401,-9,+1
1495,1761645128.893500,1761645128.890500,3.000,-18312.8,-305.21,391,400,-9,+0
1496,1761645129.895000,1761645129.891000,4.000,-18311.8,-305.20,391,400,-9,+0
1497,1761645130.894500,1761645130.890000,4.500,-18310.8,-305.18,392,400,-8,+0
1498,1761645131.898000,1761645131.890000,8.000,-18309.8,-305.16,391,399,-9,-1
1499,1761645132.893000,1761645132.889500,3.500,-18308.8,-305.15,392,399,-8,-1
1500,1761645133.895500,1761645133.890000,5.500,-18307.8,-305.13,390,400,-10,+0
1501,1761645134.893500,1761645134.890500,3.000,-18306.8,-305.11,392,400,-8,+0
1502,1761645135.896000,1761645135.893500,2.500,-18305.8,-305.10,392,400,-8,+0
1503,1761645136.895000,1761645136.894000,1.000,-18304.8,-305.08,389,400,-11,+0
1504,1761645137.895000,1761645137.892000,3.000,-18303.8,-305.06,393,400,-7,+0
1505,1761645138.899000,1761645138.893500,5.500,-18302.8,-305.05,394,400,-6,+0
1506,1761645139.897000,1761645139.893000,4.000,-18301.8,-305.03,390,400,-10,+0
1507,1761645140.896500,1761645140.893000,3.500,-18300.8,-305.01,392,400,-8,+0
1508,1761645141.898000,1761645141.894500,3.500,-18299.8,-305.00,392,400,-8,+0
1509,1761645142.897500,1761645142.894500,3.000,-18298.8,-304.98,392,400,-8,+0
1510,1761645143.900500,1761645143.895500,5.000,-18297.8,-304.96,390,398,-10,-2
1511,1761645144.899500,1761645144.894500,5.000,-18296.8,-304.95,391,400,-9,+0
1512,1761645145.900000,1761645145.894500,5.500,-18295.8,-304.93,391,400,-9,+0
1513,1761645146.900500,1761645146.894500,6.000,-18294.8,-304.91,391,398,-9,-2
1514,1761645147.902000,1761645147.897500,4.500,-18293.8,-304.90,390,400,-10,+0
1515,1761645148.898500,1761645148.898000,0.500,-18292.8,-304.88,391,400,-9,+0
1516,1761645149.899000,1761645149.897000,2.000,-18291.8,-304.86,392,400,-8,+0
1517,1761645150.903000,1761645150.896500,6.500,-18290.8,-304.85,390,400,-10,+0
1518,1761645151.903500,1761645151.897000,6.500,-18289.8,-304.83,391,401,-9,+1
1519,1761645152.904000,1761645152.900000,4.000,-18288.8,-304.81,389,400,-11,+0
1520,1761645153.904500,1761645153.898000,6.500,-18287.8,-304.80,389,400,-11,+0
1521,1761645154.905000,1761645154.897500,7.500,-18286.8,-304.78,390,399,-10,-1
1522,1761645155.905500,1761645155.898000,7.500,-18285.8,-304.76,389,400,-11,+0
1523,1761645156.907000,1761645156.900000,7.000,-18284.8,-304.75,391,400,-9,+0
1524,1761645157.904500,1761645157.899000,5.500,-18283.8,-304.73,392,401,-8,+1
1525,1761645158.908500,1761645158.900500,8.000,-18282.8,-304.71,391,399,-9,-1
1526,1761645159.908500,1761645159.900500,8.000,-18281.8,-304.70,390,400,-10,+0
1527,1761645160.910000,1761645160.902000,8.000,-18280.8,-304.68,391,401,-9,+1
1528,1761645161.910500,1761645161.905000,5.500,-18279.8,-304.66,393,400,-7,+0
1529,1761645162.912000,1761645162.904000,8.000,-18278.8,-304.65,392,400,-8,+0
1530,1761645163.909000,1761645163.904500,4.500,-18277.8,-304.63,391,401,-9,+1
1531,1761645164.908500,1761645164.906500,2.000,-18276.8,-304.61,391,399,-9,-1
1532,1761645165.909000,1761645165.907000,2.000,-18275.8,-304.60,392,399,-8,-1
1533,1761645166.909500,1761645166.906000,3.500,-18274.8,-304.58,389,399,-11,-1
1534,1761645167.909000,1761645167.906000,3.000,-18273.8,-304.56,393,400,-7,+0
1535,1761645168.908000,1761645168.906000,2.000,-18272.8,-304.55,390,398,-10,-2
1536,1761645169.912000,1761645169.906500,5.500,-18271.8,-304.53,390,400,-10,+0
1537,1761645170.913500,1761645170.908000,5.500,-18270.8,-304.51,390,397,-10,-3
1538,1761645171.911500,1761645171.909500,2.000,-18269.8,-304.50,391,400,-9,+0
1539,1761645172.912000,1761645172.907500,4.500,-18268.8,-304.48,391,399,-9,-1
1540,1761645173.912500,1761645173.907500,5.000,-18267.8,-304.46,391,399,-9,-1
1541,1761645174.913000,1761645174.908500,4.500,-18266.8,-304.45,392,400,-8,+0
1542,1761645175.912500,1761645175.907000,5.500,-18265.8,-304.43,393,400,-7,+0
1543,1761645176.915500,1761645176.907000,8.500,-18264.8,-304.41,392,400,-8,+0
1544,1761645177.913000,1761645177.907500,5.500,-18263.8,-304.40,393,401,-7,+1
1545,1761645178.914500,1761645178.911500,3.000,-18262.8,-304.38,396,400,-4,+0
1546,1761645179.913000,1761645179.911000,2.000,-18261.8,-304.36,394,399,-6,-1
1547,1761645180.917500,1761645180.909500,8.000,-18260.7,-304.35,394,400,-6,+0
1548,1761645181.914500,1761645181.911500,3.000,-18259.8,-304.33,394,400,-6,+0
1549,1761645182.916000,1761645182.910500,5.500,-18258.7,-304.31,393,400,-7,+0
1550,1761645183.918500,1761645183.911000,7.500,-18257.7,-304.30,390,401,-10,+1
1551,1761645184.915500,1761645184.914000,1.500,-18256.8,-304.28,393,399,-7,-1
1552,1761645185.918500,1761645185.911000,7.500,-18255.7,-304.26,391,400,-9,+0
1553,1761645186.919000,1761645186.914000,5.000,-18254.7,-304.25,391,400,-9,+0
1554,1761645187.923000,1761645187.913500,9.500,-18253.7,-304.23,390,400,-10,+0
1555,1761645188.921000,1761645188.913000,8.000,-18252.7,-304.21,392,401,-8,+1
1556,1761645189.920000,1761645189.916000,4.000,-18251.7,-304.20,390,399,-10,-1
1557,1761645190.921500,1761645190.914500,7.000,-18250.7,-304.18,391,399,-9,-1
1558,1761645191.922000,1761645191.916500,5.500,-18249.7,-304.16,391,399,-9,-1
1559,1761645192.924500,1761645192.914500,10.000,-18248.7,-304.15,390,399,-10,-1
1560,1761645193.922000,1761645193.915000,7.000,-18247.7,-304.13,390,400,-10,+0
1561,1761645194.925500,1761645194.915500,10.000,-18246.7,-304.11,391,399,-9,-1
1562,1761645195.922000,1761645195.916000,6.000,-18245.7,-304.10,389,399,-11,-1
1563,1761645196.921000,1761645196.917500,3.500,-18244.7,-304.08,391,400,-9,+0
1564,1761645197.920000,1761645197.917000,3.000,-18243.7,-304.06,393,400,-7,+0
1565,1761645198.919500,1761645198.916000,3.500,-18242.7,-304.05,393,400,-7,+0
1566,1761645199.920500,1761645199.916500,4.000,-18241.7,-304.03,392,400,-8,+0
1567,1761645200.919000,1761645200.918000,1.000,-18240.7,-304.01,392,400,-8,+0
1568,1761645201.922000,1761645201.916000,6.000,-18239.7,-304.00,389,400,-11,+0
1569,1761645202.920000,1761645202.919000,1.000,-18238.7,-303.98,391,400,-9,+0
1570,1761645203.923000,1761645203.919500,3.500,-18237.7,-303.96,390,399,-10,-1
1571,1761645204.923500,1761645204.920000,3.500,-18236.7,-303.95,391,400,-9,+0
1572,1761645205.927500,1761645205.919000,8.500,-18235.7,-303.93,392,400,-8,+0
1573,1761645206.928000,1761645206.919500,8.500,-18234.7,-303.91,391,400,-9,+0
1574,1761645207.924500,1761645207.922500,2.000,-18233.7,-303.90,394,400,-6,+0
1575,1761645208.927000,1761645208.920500,6.500,-18232.7,-303.88,390,400,-10,+0
1576,1761645209.926000,1761645209.921500,4.500,-18231.7,-303.86,391,400,-9,+0
1577,1761645210.925000,1761645210.920500,4.500,-18230.7,-303.85,393,399,-7,-1
1578,1761645211.927000,1761645211.921000,6.000,-18229.7,-303.83,392,399,-8,-1
1579,1761645212.927500,1761645212.924000,3.500,-18228.7,-303.81,392,399,-8,-1
1580,1761645213.929000,1761645213.922000,7.000,-18227.7,-303.80,391,401,-9,+1
1581,1761645214.932000,1761645214.923500,8.500,-18226.7,-303.78,391,399,-9,-1
1582,1761645215.929500,1761645215.924000,5.500,-18225.7,-303.76,392,400,-8,+0
1583,1761645216.934500,1761645216.922000,12.500,-18224.7,-303.75,390,400,-10,+0
1584,1761645217.929000,1761645217.922500,6.500,-18223.7,-303.73,394,400,-6,+0
1585,1761645218.929500,1761645218.923000,6.500,-18222.7,-303.71,393,400,-7,+0
1586,1761645219.930000,1761645219.924500,5.500,-18221.7,-303.70,392,400,-8,+0
1587,1761645220.929500,1761645220.923500,6.000,-18220.7,-303.68,391,399,-9,-1
1588,1761645221.930000,1761645221.924000,6.000,-18219.7,-303.66,391,399,-9,-1
1589,1761645222.929000,1761645222.923000,6.000,-18218.7,-303.65,392,400,-8,+0
1590,1761645223.933000,1761645223.922000,11.000,-18217.7,-303.63,389,400,-11,+0
1591,1761645224.933500,1761645224.925000,8.500,-18216.7,-303.61,390,400,-10,+0
1592,1761645225.935000,1761645225.928000,7.000,-18215.7,-303.60,391,399,-9,-1
1593,1761645226.933000,1761645226.928500,4.500,-18214.7,-303.58,391,400,-9,+0
1594,1761645227.930000,1761645227.928000,2.000,-18213.7,-303.56,391,400,-9,+0
1595,1761645228.933000,1761645228.928500,4.500,-18212.7,-303.55,389,399,-11,-1
1596,1761645229.931000,1761645229.927500,3.500,-18211.7,-303.53,391,401,-9,+1
1597,1761645230.937500,1761645230.931500,6.000,-18210.7,-303.51,391,400,-9,+0
1598,1761645231.934500,1761645231.929000,5.500,-18209.7,-303.50,390,400,-10,+0
1599,1761645232.936000,1761645232.929500,6.500,-18208.7,-303.48,392,399,-8,-1
1600,1761645233.940000,1761645233.929000,11.000,-18207.7,-303.46,390,400,-10,+0
1601,1761645234.939500,1761645234.931500,8.000,-18206.7,-303.45,391,399,-9,-1
1602,1761645235.937500,1761645235.929500,8.000,-18205.7,-303.43,391,401,-9,+1
1603,1761645236.937500,1761645236.934000,3.500,-18204.7,-303.41,391,398,-9,-2
1604,1761645237.940500,1761645237.933500,7.000,-18203.7,-303.40,391,400,-9,+0
1605,1761645238.938500,1761645238.932500,6.000,-18202.7,-303.38,390,397,-10,-3
1606,1761645239.939000,1761645239.933000,6.000,-18201.7,-303.36,392,398,-8,-2
1607,1761645240.940500,1761645240.931000,9.500,-18200.7,-303.35,389,400,-11,+0
1608,1761645241.939500,1761645241.935500,4.000,-18199.7,-303.33,392,400,-8,+0
1609,1761645242.941000,1761645242.935500,5.500,-18198.7,-303.31,393,399,-7,-1
1610,1761645243.941000,1761645243.934000,7.000,-18197.7,-303.30,391,400,-9,+0
1611,1761645244.942500,1761645244.935500,7.000,-18196.7,-303.28,391,399,-9,-1
1612,1761645245.942000,1761645245.936000,6.000,-18195.7,-303.26,391,399,-9,-1
1613,1761645246.946000,1761645246.937500,8.500,-18194.7,-303.25,390,400,-10,+0
1614,1761645247.944000,1761645247.937500,6.500,-18193.7,-303.23,389,400,-11,+0
1615,1761645248.944500,1761645248.936500,8.000,-18192.7,-303.21,389,400,-11,+0
1616,1761645249.946000,1761645249.937500,8.500,-18191.7,-303.20,392,399,-8,-1
1617,1761645250.946000,1761645250.937500,8.500,-18190.7,-303.18,388,400,-12,+0
1618,1761645251.945000,1761645251.937000,8.000,-18189.7,-303.16,391,399,-9,-1
1619,1761645252.946500,1761645252.938500,8.000,-18188.7,-303.15,392,400,-8,+0
1620,1761645253.945500,1761645253.939000,6.500,-18187.7,-303.13,391,400,-9,+0
1621,1761645254.949500,1761645254.939000,10.500,-18186.7,-303.11,391,400,-9,+0
1622,1761645255.945000,1761645255.938500,6.500,-18185.7,-303.10,391,400,-9,+0
1623,1761645256.945500,1761645256.939500,6.000,-18184.7,-303.08,390,400,-10,+0
